UserName;UserAvatar;UserProfile;Content;ScrapeTime;CreateTime;LikeCount;ReplyCount;VideoURL;Column1;Column2;Column3
arifin07o;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c5b27df11179f4c06c07928f41faeb1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b08af423&x-expires=1760756400&x-signature=XDb0V1wExb%2BVBIdpN316olIz9sQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@arifin07o;lagian apa yg di harepin njir dr timnas kita ? pemain ampir full org luar .pelatih org luar main di asean aja masih berat .ngarep pildun malah jadi samsak team lain;17/10/2025 10:40;2d ago;72;75;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
~danvy;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5052c7d3d82b32b444b1ea0368f8d88b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=916bb9f8&x-expires=1760756400&x-signature=2xkj3A4H%2F62tEZ%2FgaD3nV3ET3dM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@prdnzz;"kalau harus sama"" berakhir dengan kegagalan ,gw lebih memilih gagal bersama sty";17/10/2025 10:40;4d ago;15.9K;90;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
robani;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7353274227222429701~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b50063d9&x-expires=1760756400&x-signature=WkZ4F8iaOMS5IdI7s%2BwDKtCXbgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@robani.maulana;pecat Patrick Kluivert;17/10/2025 10:40;4d ago;1753;132;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
UngkeWg;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a52f107cbbd18c4fcc5aabca9e1dcc00~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bfa9b9e9&x-expires=1760756400&x-signature=Qnt1XVSv9Z1lko2QQpoomxb3Mug%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@wg199112;Patrick Kluivert out;17/10/2025 10:40;2d ago;10;3;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
R;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d691bce236bca41a64db9a12db6624ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=43456185&x-expires=1760756400&x-signature=f0kNlb0ujJXV8bJvb%2FS50s90PPc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@ptymndim567;yang salah rizky ridho yang di salahin banyak orang malah patrick Kluivert;17/10/2025 10:40;3d ago;9;7;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
daraa;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8643ef0b2a1482135e17d5d86d3b907e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=01176f15&x-expires=1760756400&x-signature=qybsLfDB7jHRSwub1aVI0TsJ3wU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@daraasfra;gw milih berhenti nonton timnas semenjak sty ga melatih timnas lgi;17/10/2025 10:40;4d ago;1118;80;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
grmt135;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/17d5aeb025555c359a80fc6d9c2772c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c9069b69&x-expires=1760756400&x-signature=oIqwJ5oaJRXQ3U%2BlqhWebm2m1zI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@grmt135;Rizky ridho out 🔥;17/10/2025 10:40;4d ago;1;2;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
violette;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/40937d6cbbcaf872cd4b85fb24f2ce56~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d3d11e3b&x-expires=1760756400&x-signature=bK3GtojpoBiWRJgMCJvAoU6imRI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@viollette_179;udah bagus STY malah milih temennya SpongeBob😭🤣🤣🤣;17/10/2025 10:40;4d ago;2873;22;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
abarr__;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a13b9084af5af6a97a84b3ebf5078fa2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=42897354&x-expires=1760756400&x-signature=jFVA9NcWNaw4FS7P4Mz8G5T4JCQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@bukan.jodomu15;Udah deh,ga usah nyalahin siapa siapa,mungkin memang belum waktunya;17/10/2025 10:40;4d ago;1396;137;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
ARLINGGAALAN;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3a51d476304ce62fec65716a95d82a6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=332f9e44&x-expires=1760756400&x-signature=l%2FAJpwQUeUz7R8KB%2BPW4zX1RjlU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@arlinggaalan;pelatih plaga plogo, bkn ngasih arahan yg jelas bkn atur strategi yang pas, mondar mandir duduk senyum, bagus banget pilihan Erik Thohir;17/10/2025 10:40;4d ago;7056;35;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
Alwi siregar;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/553da95ffb1328d1c4b3bf189b364e75~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=06cd7786&x-expires=1760756400&x-signature=GYdida30pa3YUJKeV1UXzLgmnQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@alwi.siregar34;GAUSAH MIMPI SALAM DARI MALAYSIA 😆😆😆;17/10/2025 10:40;1d ago;3;9;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
putra;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8058ef72aa6118fd00662b8e6db5b7dc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f362d710&x-expires=1760756400&x-signature=7Rp3U2blXGJ6AKfOLUZl70nDMXg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@user96552805711537;gak becus erik tohir🤣🤣;17/10/2025 10:40;4d ago;343;26;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
fadli;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/758d24bf12d44a8e95395240d1030dcc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5fb6ab7d&x-expires=1760756400&x-signature=p0yUf3rDkScwxhrljjvanoOW%2FGM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@fadlifrima12;Patrick Kluivert out Shin tae Yong in;17/10/2025 10:40;4d ago;71;5;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
whiteghost;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e137114d05ffc405091e40dde9f0994~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf197bfa&x-expires=1760756400&x-signature=uA2EWUDr5uven5mmo6LFOzRqvdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@whiteghost889;out patrick Kluivert;17/10/2025 10:40;4d ago;63;2;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
Gunawan Aditiya;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1647e8c578d9baead523f91c0cfa730a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d9fdcc91&x-expires=1760756400&x-signature=Qfb5oLG7Dm9s%2BRELuEgaXRg2VpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@gunawan.aditiya86;rizky ridho biang kerok nya;17/10/2025 10:40;3d ago;9;12;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
rizki dj;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/931e85224c109e288b55fff9d4ce0b8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8adc5db8&x-expires=1760756400&x-signature=jK%2F1lJ8GYJ%2F%2BZr3w73%2Bg8sWeo%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@alfarizqee28;ga ada yg hujat Rizky Ridho ya 🤔🤔;17/10/2025 10:40;4d ago;2;;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
boyzon;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/532029cf748f32920c287cb44e809019~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2c35db0e&x-expires=1760756400&x-signature=TDrnHRxfGASs89NlICzPt01V5P4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@boyzon__;jangan nyalahin pemain,tapi salahin lah yang ngeganti shintayong🥺;17/10/2025 10:40;4d ago;839;14;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
SENIMAN PADI;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5ac0f5824b68f56b6a060d53f6e5b672~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a6c1293&x-expires=1760756400&x-signature=DxzQZpqLtPA8zIHwTdtl0%2FJo8ns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@seniman.padi;gara2 siapa itu sty diganti,;17/10/2025 10:40;1d ago;0;2;https://www.tiktok.com/@inilahcom/video/7560280378875940107?q=berita%20timnas%20indonesia&t=1760671687281;;;
Mama Ale;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330399001092571137~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=43e79340&x-expires=1760756400&x-signature=R7K%2FalyNs9rt4ESRvmFtZIykexM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@mamaalerayyan;PAK KATANYA MAU MUNDUR ?;17/10/2025 10:54;3h ago;8;13;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Yar_as;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1e1cb6f8688db7267a0a4de9c719e43b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26626a0b&x-expires=1760756400&x-signature=J5SSKQ4gjZh%2BUWQrgqVzO8tbpHI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@akhir_episode;plot twistnya adalah Pak erik sendiri mafianya ☠;17/10/2025 10:54;13h ago;131;12;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
dandi;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/799e2f39eb01f66bfd13e218a1586435~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9da7ca8f&x-expires=1760756400&x-signature=nVyQIC4BgNg8hpHglsZAHMqYYnY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@dandi4789;bnyak omomng pak;17/10/2025 10:54;6m ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Mysterio;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e3f3fcb5878cbce115412b6a80c7b18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f7be3b3e&x-expires=1760756400&x-signature=QWteyeRWQOFHX7uiU3nPjto%2BO4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@mysterio.69;lama amat nyari alesan nya ampe 2 hari 😏;17/10/2025 10:54;13h ago;221;6;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
aguswidi;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c28100bd6c376c067157ecb29218a649~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b66841e4&x-expires=1760756400&x-signature=RmMHsdVSNN7MUc%2Fkbk4nJUKGvRQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@aguswidi976;ganti orang ini bikin rusak indonesia;17/10/2025 10:54;9h ago;5;4;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Nikolaushie17;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b844be74c7108eb3983b7949dee9a5e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b29ac63d&x-expires=1760756400&x-signature=enzNg11hV4DaMdPjWpQssuHTX34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@nikolaushie17;Kabarnya pasca kekalahan lawan Iraq kemarin KEMENPORA marah besar kepada beliau ini 🗿;17/10/2025 10:54;11h ago;2;1;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
𝙫𝙧𝙮𝙭𝙯_;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/58f2e5c592ffe40f7a3c5010de69a123~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76ef2992&x-expires=1760756400&x-signature=vSSBIPDdG5XD6QHuYnc%2Fp5NoPi8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@d4p_07;mana yg bilang tim kepelatihan terbaik? 🤣;17/10/2025 10:54;13h ago;29;3;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Itci Ekuandy;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cca53a6b67baada2b903b5ac9c32f6e0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d920be50&x-expires=1760756400&x-signature=PZwbRVTH8hQ4a%2BBePBgl3MgV%2FtU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@itci.ekuandy;mundur lah gentle;17/10/2025 10:54;13h ago;37;11;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
gufron;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a0159a53f669fb779935deeff9b06815~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a14f1088&x-expires=1760756400&x-signature=eM7mS4k%2BeLqpWAVZZiKgnGtZDCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@furon87;BUMN jah gak beres apalagi bola politik smua lohh;17/10/2025 10:54;12h ago;7;3;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Raul Jr. 69;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e0c5ac02d87843f458a02ea7071f17b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f0615d7b&x-expires=1760756400&x-signature=iiyt1lSOvXLXIuIhAxP4dWONfqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@raul.jr..69;kirain pak Erik Tohir di pecat juga cuman pelatih nya doang ya nanti kalo gagal lagi apa di suruh out juga toh coahnya.;17/10/2025 10:54;13h ago;23;13;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
bangipul6185;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7139421522694930459~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0cab65d7&x-expires=1760756400&x-signature=dbwOhNFq1fr8bLOcIGt9%2B04v9pQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@bangipul6185;ganti orang ini;17/10/2025 10:54;13h ago;33;5;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Adipura;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/a5e03519e9d88d376cae3d44c6f38ae7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a1e3a929&x-expires=1760756400&x-signature=6yITChLNniKnla1EaDYAyw0CVUE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@adipura_one;Erick tohir pintar ngomong 😂😂;17/10/2025 10:54;13h ago;7;1;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
hendrasitOrus;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45ecc14c793002d2adff9050a59c6df3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=47c65789&x-expires=1760756400&x-signature=xn6d8fCzsioHOsFVyL%2FC%2FxGfHLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@tempeklepon_;haalhhhhh Rick udahlah.... banyak wacana kau yg HAMCURIN harapan kita ke PD;17/10/2025 10:54;58m ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Amm✨;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b0adb336878d4290bad4957562eeef9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e15d5ce&x-expires=1760756400&x-signature=8SvAM0TT9SorjDoG%2F%2Fb6AxDgb6E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@amukm_;selamat datang kembali sty🥰;17/10/2025 10:54;13h ago;1;2;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Gisel anatasya;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2879aee0c53325869f6af6e3401cbe3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f54fbf75&x-expires=1760756400&x-signature=I5%2B4QyLugVetRHPHM61FjC4en1U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@gisel6363;Gw yang hbis wd 84jt bilekk🤙🤪🫳;17/10/2025 10:54;4h ago;5;3;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
blue_skyy;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/38ececb2e4237ac09eb7fa86c1087f61~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=83a4a075&x-expires=1760756400&x-signature=1cme1NQXiU4SiiidXbqM0i1KUKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@separan_paran12;sama2 gak masuk piala dunia ngapa harus di ganti kmaren;17/10/2025 10:54;3h ago;1;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
RT;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c58b7e8d4d328d7de9671b4238d95383~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ed053af0&x-expires=1760756400&x-signature=4R6czMMGY9JvOHLppaR2GM%2BjuBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@highlight_epl;diaa ngga mau mundur.kocak;17/10/2025 10:54;24m ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
IRWANSYAHHIA;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a2505c7fcfb52bbd53bd079e2c51ea6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0bf1ce2c&x-expires=1760756400&x-signature=I7lik8vsE%2Beuxa4Zblm4Y%2Bnmjfw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@irwansyahhia5;bola indonesia itu kalau lgi emas² nya pasti ada2 ada aja masalah d tubuh PSSI contoh dulu,jaman evan dimas hampir jiha masuk piala dunia..eh maslah lgi PSSI Nah skg gitu juga d jaman STY GITU TERUS SAMPAI KIAMAT;17/10/2025 10:54;4h ago;1;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Raflesia _ Arnoldi;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6f9e8563722abe91e4c2efa93a1104ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84afc896&x-expires=1760756400&x-signature=69HVgVRDylqY9xL5lKeDNIEhU6Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@raflesia_arnoldi;kenapa tempatnya gak pas pak...bukannya PSSI juga dibawah naungan menpora ya 🤣;17/10/2025 10:54;1h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
sutan pangeran;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f5e5942e32507ba002521b1ded0ce63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1b02125c&x-expires=1760756400&x-signature=lNjfzo%2Bd2kR3HnpzESOuFsyRCOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@sutanpangeran4;pssi harus di rombak lagi nampaknya ni..;17/10/2025 10:54;2h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
duta;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7122651603253788698~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=23217b10&x-expires=1760756400&x-signature=mecPunu%2FghtFKYZcHU05UID2j94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@for.revenger7;berita terbaru, sty tidak akan dipilih karna tidak bisa di setir;17/10/2025 10:55;1h ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
KUPING GAJAH;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7c204e81c26fa89373916a4e6d938aea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18aa928d&x-expires=1760756400&x-signature=Oq1YafRd62eFqypCJD%2Fgs5rBZ8o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kuping.gajahhhh;nunggu natal aja rik 🤣;17/10/2025 10:55;17m ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
Yudha silva;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/08086ab2226201702475a8385cb0e3f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3a75f97f&x-expires=1760756400&x-signature=ilG94Ts0FK1Rdt2psmp033cVaQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@yudhasilva;Kasih waktu 2 hari untuk memikirkan dan mencari alasan yg pas ya pak🤭;17/10/2025 10:55;39m ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
DM3;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/753b1783c7b2e252f39a6de2fc889c8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0de04a50&x-expires=1760756400&x-signature=N14ikA65CHt8H6TgpfmDO7DM4qw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@yonas7448;beri waktu nyusun pembelaan dulu lah...iya apa iya 😁;17/10/2025 10:55;42m ago;0;;https://www.tiktok.com/@metro_tv/video/7561819548660321543?q=berita%20timnas%20indonesia&t=1760668955857;;;
